op1,op2,op3,sensor1,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,label
-0.0004,-0.0001,100.0,518.67,642.95,1594.92,1409.63,553.03,2388.13,9046.92,47.54,521.13,2388.15,8130.91,84.644,0.03,395.0,2388.0,100.0,38.67,23.149,0
0.0002,-0.0003,100.0,518.67,642.72,1586.75,1408.82,552.6,2388.12,9045.99,47.63,521.13,2388.12,8129.19,84.312,0.03,392.0,2388.0,100.0,38.69,233.233,0
0.0047,0.0001,100.0,518.67,642.25,1594.85,1409.96,553.09,2388.14,9041.24,47.8,520.92,2388.12,8126.13,84.428,0.03,393.0,2388.0,100.0,38.77,232.684,0
0.001,-0.0004,100.0,518.67,643.02,1590.03,1411.89,552.84,2388.16,9040.93,47.49,521.08,2388.15,8124.48,84.276,0.03,392.0,2388.0,100.0,38.77,232.498,0
0.0025,0.0004,100.0,518.67,642.9,1592.78,1410.7,552.54,2388.17,9057.24,47.83,521.13,2388.15,8124.34,84.731,0.03,394.0,2388.0,100.0,38.77,232.565,0
0.001,-0.0003,100.0,518.67,643.06,1589.01,1409.22,553.57,2388.12,9044.76,47.6,520.5,2388.21,8122.99,84.726,0.03,394.0,2388.0,100.0,38.68,232.082,0
-0.0019,-0.0001,100.0,518.67,642.82,1592.39,1411.94,552.41,2388.14,9048.12,47.58,520.94,2388.22,8127.21,84.612,0.03,394.0,2388.0,100.0,38.56,232.277,0
0.0009,-0.0001,100.0,518.67,642.67,1598.6,1420.83,552.62,2388.18,9043.9,47.72,520.39,2388.19,8119.0,84.572,0.03,395.0,2388.0,100.0,38.77,232.369,0
0.0011,-0.0004,100.0,518.67,642.99,1589.17,1414.56,552.68,2388.14,9049.43,47.74,520.69,2388.17,8124.14,84.435,0.03,393.0,2388.0,100.0,38.78,231.719,0
-0.0012,0.0,100.0,518.67,642.81,1597.03,1416.07,552.57,2388.14,9049.08,47.73,520.72,2388.18,8129.24,84.794,0.03,394.0,2388.0,100.0,38.82,232.366,0
-0.0033,0.0002,100.0,518.67,642.83,1590.4,1414.89,552.89,2388.16,9049.56,47.61,521.23,2388.17,8120.41,84.729,0.03,394.0,2388.0,100.0,38.68,232.749,0
-0.002,0.0003,100.0,518.67,643.04,1585.61,1421.23,553.24,2388.26,9044.21,47.58,520.75,2388.16,8128.48,84.432,0.03,395.0,2388.0,100.0,38.77,232.791,0
-0.0018,0.0002,100.0,518.67,642.2,1598.04,1412.47,552.32,2388.14,9053.12,47.72,520.94,2388.17,8125.07,84.328,0.03,392.0,2388.0,100.0,38.67,232.354,0
-0.0023,0.0001,100.0,518.67,642.88,1596.82,1410.09,553.19,2388.2,9049.22,47.68,520.88,2388.22,8126.33,84.368,0.03,394.0,2388.0,100.0,38.75,232.894,0
-0.0006,0.0001,100.0,518.67,642.89,1589.54,1420.37,552.18,2388.13,9048.06,47.76,520.65,2388.23,8127.61,84.403,0.03,394.0,2388.0,100.0,38.76,23.253,0
-0.0006,-0.0004,100.0,518.67,643.45,1590.65,1418.08,551.87,2388.21,9045.42,47.84,520.47,2388.22,8122.68,84.433,0.03,396.0,2388.0,100.0,38.52,232.817,0
0.0008,0.0001,100.0,518.67,643.0,1594.2,1417.31,552.8,2388.18,9048.06,47.77,520.47,2388.18,8126.97,84.405,0.03,394.0,2388.0,100.0,38.66,232.962,0
-0.0005,0.0004,100.0,518.67,643.15,1592.22,1423.48,552.68,2388.15,9044.45,47.79,520.44,2388.2,8123.77,85.015,0.03,394.0,2388.0,100.0,38.78,231.538,0
0.0003,-0.0004,100.0,518.67,642.85,1600.54,1421.09,552.41,2388.2,9049.24,47.89,520.3,2388.2,8124.06,85.129,0.03,393.0,2388.0,100.0,38.65,231.419,0
0.0005,-0.0002,100.0,518.67,643.17,1598.96,1416.76,551.9,2388.17,9048.92,47.7,520.63,2388.28,8124.63,84.803,0.03,394.0,2388.0,100.0,38.62,231.761,0
0.001,0.0004,100.0,518.67,642.76,1597.03,1408.09,552.79,2388.19,9039.09,47.89,520.69,2388.24,8126.53,84.922,0.03,393.0,2388.0,100.0,38.59,232.129,0
-0.0022,-0.0003,100.0,518.67,643.34,1596.72,1422.37,552.13,2388.22,9043.11,47.86,520.02,2388.22,8119.14,84.663,0.03,395.0,2388.0,100.0,38.62,23.145,0
0.0012,0.0003,100.0,518.67,643.02,1593.83,1414.72,552.57,2388.23,9042.05,47.85,520.49,2388.18,8122.41,84.632,0.03,394.0,2388.0,100.0,38.77,233.011,0
-0.0043,0.0002,100.0,518.67,642.68,1591.19,1415.7,552.09,2388.22,9036.35,47.84,520.78,2388.19,8124.44,84.925,0.03,393.0,2388.0,100.0,38.76,23.277,0
-0.0017,0.0004,100.0,518.67,643.2,1590.16,1418.05,552.71,2388.25,9055.18,47.88,520.44,2388.18,8125.3,84.767,0.03,394.0,2388.0,100.0,38.58,23.187,0
-0.0017,-0.0002,100.0,518.67,642.92,1592.71,1417.41,552.02,2388.21,9044.03,47.86,520.23,2388.26,8121.76,Aug 49,0.03,395.0,2388.0,100.0,38.66,231.615,0
0.0004,-0.0003,100.0,518.67,643.26,1592.06,1414.99,552.71,2388.2,9042.12,48.03,519.85,2388.22,8124.87,84.922,0.03,395.0,2388.0,100.0,38.68,232.444,0
-0.0014,-0.0003,100.0,518.67,643.33,1591.71,1413.73,551.69,2388.24,9039.1,48.07,520.54,2388.26,8120.08,84.595,0.03,393.0,2388.0,100.0,38.65,231.585,1
-0.0032,0.0002,100.0,518.67,642.97,1590.69,1425.27,552.13,2388.22,9048.82,47.9,520.11,2388.23,8121.64,85.091,0.03,395.0,2388.0,100.0,38.59,231.789,1
-0.0001,-0.0002,100.0,518.67,642.64,1599.81,1422.58,552.32,2388.22,9041.25,48.0,520.22,2388.21,8119.17,84.476,0.03,393.0,2388.0,100.0,38.57,230.357,1
0.0001,0.0002,100.0,518.67,643.61,1603.29,1422.52,551.64,2388.23,9042.66,47.86,520.38,2388.22,8125.76,8.489,0.03,394.0,2388.0,100.0,38.58,231.573,1
-0.002,-0.0003,100.0,518.67,642.86,1592.27,1422.73,551.91,2388.23,9045.74,47.84,519.8,2388.2,8123.8,84.853,0.03,394.0,2388.0,100.0,38.72,232.491,1
-0.0038,-0.0003,100.0,518.67,643.79,1602.02,1423.99,551.93,2388.25,9046.2,48.03,520.24,2388.23,8120.11,84.779,0.03,396.0,2388.0,100.0,38.63,231.673,1
-0.0001,0.0002,100.0,518.67,643.38,1605.33,1424.65,552.18,2388.23,9046.17,48.0,520.2,2388.2,8116.56,8.477,0.03,395.0,2388.0,100.0,38.65,23.177,1
0.0023,-0.0003,100.0,518.67,642.86,1592.56,1429.45,551.57,2388.26,9044.23,48.02,520.38,2388.18,8116.84,84.947,0.03,395.0,2388.0,100.0,38.77,231.888,1
-0.0024,0.0,100.0,518.67,643.58,1599.87,1417.14,552.91,2388.21,9039.33,47.85,519.84,2388.28,8122.57,84.737,0.03,395.0,2388.0,100.0,38.86,23.007,1
-0.0006,0.0005,100.0,518.67,643.44,1596.71,1420.64,551.83,2388.23,9038.29,48.1,520.43,2388.23,8114.79,8.472,0.03,397.0,2388.0,100.0,38.34,231.652,1
-0.001,0.0003,100.0,518.67,644.21,1602.08,1426.62,551.9,2388.26,9041.23,47.98,520.46,2388.25,8119.67,85.158,0.03,397.0,2388.0,100.0,38.43,231.787,1
0.0001,0.0001,100.0,518.67,643.24,1597.23,1419.03,551.38,2388.21,9040.94,48.03,520.05,2388.23,8117.8,85.041,0.03,396.0,2388.0,100.0,38.56,231.302,1
0.0004,0.0003,100.0,518.67,644.07,1605.44,1432.52,551.0,2388.24,9047.91,48.07,519.77,2388.28,8115.61,85.133,0.03,395.0,2388.0,100.0,38.43,230.146,1
0.0008,0.0001,100.0,518.67,643.8,1603.46,1424.4,551.64,2388.29,9043.71,48.15,519.82,2388.27,8113.69,84.984,0.03,395.0,2388.0,100.0,38.51,23. Jul,1
0.0027,-0.0003,100.0,518.67,643.51,1595.16,1426.3,552.57,2388.21,9051.37,48.12,520.08,2388.25,8123.45,85.227,0.03,397.0,2388.0,100.0,38.47,230.564,1
-0.0047,-0.0,100.0,518.67,643.32,1592.1,1427.27,551.08,2388.29,9037.71,48.23,519.53,2388.28,8115.67,85.218,0.03,396.0,2388.0,100.0,38.42,230.822,1
-0.0067,0.0003,100.0,518.67,643.75,1602.38,1422.78,551.94,2388.31,9037.91,48.0,519.79,2388.23,8117.69,85.207,0.03,396.0,2388.0,100.0,38.51,229.588,1
-0.0006,0.0002,100.0,518.67,644.18,1596.17,1428.01,550.7,2388.27,9044.55,48.08,519.58,2388.33,8117.51,85.183,0.03,395.0,2388.0,100.0,38.48,231.127,1
-0.0027,0.0001,100.0,518.67,643.64,1599.22,1425.95,551.29,2388.29,9040.58,48.33,520.04,2388.35,8112.58,85.223,0.03,398.0,2388.0,100.0,38.49,230.675,1
-0.0,-0.0004,100.0,518.67,643.34,1602.36,1425.77,550.92,2388.28,9042.76,48.15,519.57,2388.3,8114.61,85.174,0.03,394.0,2388.0,100.0,38.45,231.295,1
0.0009,-0.0,100.0,518.67,643.54,1601.41,1427.2,551.25,2388.32,9033.22,48.25,520.08,2388.32,8110.93,85.113,0.03,396.0,2388.0,100.0,38.48,229.649,1
-0.0018,0.0006,100.0,518.67,641.89,1583.84,1391.28,554.53,2388.01,9054.72,46.93,522.33,2388.06,8137.72,83.905,0.03,391.0,2388.0,100.0,38.94,234.585,0
0.0043,-0.0003,100.0,518.67,641.82,1587.05,1393.13,554.77,2387.98,9051.31,47.24,522.7,2387.98,8131.09,84.167,0.03,392.0,2388.0,100.0,39.06,234.085,0
0.0018,0.0003,100.0,518.67,641.55,1588.32,1398.96,555.14,2388.04,9054.24,47.22,522.58,2387.99,8140.58,83.802,0.03,391.0,2388.0,100.0,39.11,23.425,0
0.0035,-0.0004,100.0,518.67,641.68,1584.15,1396.08,554.25,2387.98,9058.01,47.1,522.49,2387.93,8140.44,84.018,0.03,391.0,2388.0,100.0,39.13,235.027,0
0.0005,0.0004,100.0,518.67,641.73,1579.03,1402.52,555.12,2388.03,9058.15,47.25,522.27,2387.94,8136.67,83.867,0.03,390.0,2388.0,100.0,39.18,234.234,0
-0.001,0.0004,100.0,518.67,641.3,1577.5,1396.76,554.98,2388.04,9054.07,47.05,522.8,2387.99,8133.65,Aug 38,0.03,392.0,2388.0,100.0,39.15,23.427,0
0.0001,-0.0002,100.0,518.67,642.03,1587.49,1400.65,554.84,2388.05,9052.67,47.1,522.14,2388.04,8136.33,83.941,0.03,391.0,2388.0,100.0,39.1,234.718,0
0.0015,-0.0004,100.0,518.67,642.55,1590.41,1395.39,554.65,2388.01,9055.82,47.2,522.77,2387.96,8137.92,83.861,0.03,391.0,2388.0,100.0,39.11,234.381,0
0.0017,-0.0004,100.0,518.67,641.98,1581.99,1395.01,554.69,2388.02,9051.67,47.14,522.4,2387.98,8145.29,83.868,0.03,390.0,2388.0,100.0,39.06,234.875,0
-0.0045,0.0002,100.0,518.67,641.99,1586.37,1394.86,554.63,2387.99,9058.88,47.21,521.99,2387.97,8138.64,83.982,0.03,391.0,2388.0,100.0,39.2,236.005,0
0.0006,0.0004,100.0,518.67,642.26,1589.21,1401.29,554.7,2388.01,9053.21,47.21,522.2,2388.03,8135.85,84.188,0.03,392.0,2388.0,100.0,39.23,233.888,0
0.0002,0.0006,100.0,518.67,641.64,1579.99,1401.9,554.57,2387.98,9047.89,47.13,521.94,2387.97,8136.49,83.925,0.03,392.0,2388.0,100.0,39.12,234.201,0
0.0007,0.0005,100.0,518.67,641.78,1586.77,1401.53,554.69,2387.94,9053.63,47.03,522.33,2387.99,8140.61,83.742,0.03,391.0,2388.0,100.0,38.88,234.317,0
-0.0024,-0.0004,100.0,518.67,641.66,1584.04,1395.46,554.47,2388.01,9047.3,47.12,523.07,2387.98,8140.09,83.887,0.03,391.0,2388.0,100.0,38.93,234.074,0
-0.0012,-0.0003,100.0,518.67,642.21,1579.84,1402.11,554.17,2388.02,9049.82,47.17,521.96,2388.02,8137.72,83.704,0.03,393.0,2388.0,100.0,38.94,234.311,0
-0.001,0.0003,100.0,518.67,641.81,1581.99,1393.46,554.53,2387.99,9051.79,47.24,522.49,2387.95,8133.45,83.805,0.03,392.0,2388.0,100.0,39.01,234.462,0
0.0003,-0.0001,100.0,518.67,642.43,1583.58,1390.27,553.62,2388.04,9052.05,47.13,522.71,2388.08,8134.78,83.714,0.03,391.0,2388.0,100.0,39.04,235.245,0
0.0014,0.0001,100.0,518.67,641.95,1588.43,1400.25,554.83,2388.0,9051.35,47.22,522.92,2388.0,8133.2,84.053,0.03,391.0,2388.0,100.0,39.0,234.203,0
0.0025,0.0001,100.0,518.67,641.75,1576.84,1401.77,555.25,2388.02,9055.07,47.14,522.38,2387.98,8137.51,84.035,0.03,392.0,2388.0,100.0,39.1,234.102,0
0.0042,-0.0004,100.0,518.67,642.34,1582.94,1394.38,554.64,2388.0,9050.27,47.14,522.54,2387.94,8139.83,83.698,0.03,391.0,2388.0,100.0,39.02,233.821,0
-0.0023,0.0001,100.0,518.67,642.05,1579.51,1392.28,554.72,2388.03,9055.29,47.04,522.58,2388.01,8136.57,83.954,0.03,391.0,2388.0,100.0,39.24,235.014,0
0.0024,0.0006,100.0,518.67,642.16,1580.18,1397.67,554.35,2387.96,9053.31,47.17,521.73,2388.04,8140.79,83.792,0.03,391.0,2388.0,100.0,38.98,234.241,0
-0.0013,0.0003,100.0,518.67,642.37,1580.89,1387.5,554.69,2387.96,9051.43,47.21,522.26,2388.07,8131.57,83.937,0.03,393.0,2388.0,100.0,39.1,232.867,0
-0.0019,-0.0,100.0,518.67,641.99,1580.97,1398.67,553.5,2387.98,9052.35,47.15,522.25,2387.97,8136.16,83.866,0.03,391.0,2388.0,100.0,39.18,233.981,0
0.0063,0.0001,100.0,518.67,641.81,1585.38,1396.62,554.14,2388.0,9055.28,47.19,522.31,2388.03,8136.97,83.959,0.03,391.0,2388.0,100.0,38.99,234.883,0
-0.0011,0.0003,100.0,518.67,641.87,1575.38,1392.3,554.03,2387.98,9050.81,47.12,522.8,2388.0,8137.27,83.472,0.03,391.0,2388.0,100.0,38.96,234.691,0
0.0006,0.0005,100.0,518.67,642.12,1585.44,1402.31,555.16,2388.03,9058.01,47.03,522.11,2388.06,8137.73,84.077,0.03,392.0,2388.0,100.0,38.96,234.275,0
0.0037,0.0005,100.0,518.67,642.04,1581.6,1397.45,554.77,2387.99,9053.78,46.99,522.68,2387.93,8136.55,83.734,0.03,390.0,2388.0,100.0,38.95,234.395,0
-0.0032,-0.0003,100.0,518.67,642.08,1583.78,1398.08,554.75,2388.0,9055.84,47.11,522.26,2388.02,8140.77,Aug 37,0.03,390.0,2388.0,100.0,38.97,234.249,0
0.0012,0.0,100.0,518.67,641.78,1590.32,1395.07,554.62,2387.98,9050.8,47.2,522.43,2388.0,8136.63,8.419,0.03,391.0,2388.0,100.0,39.1,233.985,0
-0.0009,0.0005,100.0,518.67,641.97,1579.86,1390.94,554.8,2388.0,9049.93,47.05,522.17,2388.04,8131.62,84.393,0.03,391.0,2388.0,100.0,39.17,234.154,0
0.0013,-0.0001,100.0,518.67,641.58,1584.52,1391.11,554.56,2387.98,9045.87,47.12,522.54,2387.98,8138.76,83.783,0.03,390.0,2388.0,100.0,38.97,234.006,0
-0.0032,0.0004,100.0,518.67,641.79,1585.17,1396.15,553.62,2388.01,9051.18,47.09,522.26,2387.99,8133.62,84.102,0.03,392.0,2388.0,100.0,39.01,234.434,0
0.0042,0.0003,100.0,518.67,642.12,1584.08,1394.24,555.09,2388.0,9059.29,47.22,522.64,2387.96,8139.8,84.188,0.03,390.0,2388.0,100.0,38.87,234.571,0
0.002,0.0002,100.0,518.67,641.37,1575.73,1392.55,554.73,2388.02,9057.34,47.25,522.0,2388.0,8142.08,84.164,0.03,394.0,2388.0,100.0,39.06,235.283,0
0.0013,0.0004,100.0,518.67,641.27,1581.56,1397.13,554.59,2388.02,9055.79,47.21,522.32,2388.0,8142.06,83.709,0.03,391.0,2388.0,100.0,39.12,233.881,0
0.005,0.0005,100.0,518.67,642.1,1585.63,1396.29,555.01,2388.04,9058.16,47.16,522.69,2388.02,8136.08,83.609,0.03,391.0,2388.0,100.0,39.08,234.047,0
0.0013,0.0005,100.0,518.67,642.22,1585.15,1397.75,554.21,2388.0,9055.35,47.22,522.13,2388.05,8134.91,84.069,0.03,390.0,2388.0,100.0,39.09,234.191,0
-0.0018,0.0005,100.0,518.67,642.0,1585.69,1391.49,554.05,2388.0,9061.16,47.2,522.79,2388.05,8138.78,83.755,0.03,391.0,2388.0,100.0,39.02,234.489,0
0.0005,0.0005,100.0,518.67,642.02,1582.69,1398.38,554.07,2388.03,9046.96,47.22,522.3,2388.01,8137.16,8.401,0.03,391.0,2388.0,100.0,38.84,234.402,0
0.0015,0.0006,100.0,518.67,642.41,1578.97,1398.74,554.34,2388.04,9053.6,47.26,522.22,2388.01,8140.84,83.856,0.03,392.0,2388.0,100.0,38.94,233.071,0
0.0016,0.0005,100.0,518.67,642.27,1579.21,1392.13,553.98,2387.97,9046.36,47.14,522.87,2388.0,8135.3,83.449,0.03,392.0,2388.0,100.0,39.08,234.631,0
0.0027,0.0,100.0,518.67,642.02,1580.59,1391.6,554.14,2388.04,9053.65,47.08,522.9,2388.02,8135.14,84.144,0.03,392.0,2388.0,100.0,38.92,234.966,0
0.0003,0.0003,100.0,518.67,642.01,1584.33,1398.69,554.16,2388.04,9057.05,47.22,522.77,2388.06,8137.23,84.087,0.03,392.0,2388.0,100.0,39.03,234.546,0
-0.0014,-0.0002,100.0,518.67,642.05,1586.41,1397.6,554.2,2388.05,9060.38,47.17,522.27,2388.0,8141.93,83.847,0.03,390.0,2388.0,100.0,38.99,234.284,0
0.0002,-0.0003,100.0,518.67,642.15,1575.45,1392.6,554.54,2388.0,9053.33,47.19,522.08,2388.05,8140.52,83.994,0.03,390.0,2388.0,100.0,38.93,235.041,0
0.0021,0.0003,100.0,518.67,642.4,1583.85,1396.46,554.96,2388.04,9046.52,47.03,522.73,2388.0,8136.97,83.756,0.03,391.0,2388.0,100.0,38.89,233.447,0
0.0006,-0.0001,100.0,518.67,642.09,1586.71,1397.95,554.67,2387.99,9057.73,47.18,522.41,2387.98,8134.97,83.821,0.03,392.0,2388.0,100.0,39.23,234.336,0
-0.0006,0.0005,100.0,518.67,642.85,1583.86,1396.5,554.04,2388.04,9049.11,47.18,522.83,2387.99,8135.93,84.024,0.03,390.0,2388.0,100.0,39.17,234.871,0
-0.0002,-0.0004,100.0,518.67,642.02,1577.86,1399.78,554.73,2388.0,9051.65,47.16,522.16,2388.05,8138.46,84.042,0.03,391.0,2388.0,100.0,39.1,23.353,0
0.0008,0.0003,100.0,518.67,642.03,1585.34,1393.06,555.02,2388.02,9055.92,47.03,522.34,2388.01,8137.89,83.731,0.03,392.0,2388.0,100.0,38.9,233.239,0
-0.001,-0.0001,100.0,518.67,641.52,1588.48,1401.66,554.76,2388.0,9056.25,47.09,522.58,2388.01,8134.22,84.064,0.03,392.0,2388.0,100.0,39.08,233.668,0
-0.0023,-0.0001,100.0,518.67,642.0,1584.9,1397.09,554.33,2388.05,9051.78,46.98,522.73,2388.01,8137.95,8.411,0.03,391.0,2388.0,100.0,38.95,235.307,0
0.0004,-0.0003,100.0,518.67,641.58,1583.46,1405.33,554.42,2388.01,9046.85,47.1,522.48,2387.99,8141.65,84.057,0.03,392.0,2388.0,100.0,39.13,233.626,0
-0.0035,-0.0004,100.0,518.67,642.33,1585.59,1387.16,554.54,2388.02,9044.62,47.18,522.7,2388.02,8134.65,84.077,0.03,392.0,2388.0,100.0,39.11,233.779,0
-0.0035,0.0002,100.0,518.67,641.84,1587.04,1388.97,554.72,2388.02,9052.27,47.03,522.1,2388.01,8139.72,8.393,0.03,391.0,2388.0,100.0,39.1,233.796,0
-0.0003,-0.0001,100.0,518.67,642.5,1584.13,1389.62,553.87,2388.05,9052.86,47.17,521.98,2387.96,8136.88,84.008,0.03,391.0,2388.0,100.0,39.23,234.544,0
-0.0,-0.0002,100.0,518.67,642.3,1582.93,1389.91,554.46,2388.03,9047.75,47.3,522.24,2387.98,8134.92,83.731,0.03,391.0,2388.0,100.0,39.15,233.861,0
0.0032,-0.0,100.0,518.67,642.48,1584.24,1397.95,554.6,2388.08,9053.2,47.17,522.78,2388.0,8136.9,84.036,0.03,391.0,2388.0,100.0,39.04,234.347,0
0.0014,-0.0002,100.0,518.67,642.09,1584.57,1396.84,554.06,2388.04,9057.57,47.12,521.93,2388.02,8141.27,84.003,0.03,393.0,2388.0,100.0,39.11,233.928,0
-0.0044,0.0001,100.0,518.67,642.41,1585.45,1399.71,555.08,2388.03,9057.02,47.09,522.69,2387.99,8135.88,84.006,0.03,391.0,2388.0,100.0,39.04,232.745,0
-0.0017,-0.0001,100.0,518.67,641.81,1577.87,1401.66,554.52,2388.03,9048.8,47.27,521.78,2387.98,8135.86,84.193,0.03,391.0,2388.0,100.0,39.23,234.442,0
-0.0014,0.0005,100.0,518.67,641.91,1575.83,1395.05,554.63,2388.0,9061.57,47.17,522.15,2388.01,8134.72,83.867,0.03,392.0,2388.0,100.0,38.98,23.325,0
-0.0,0.0001,100.0,518.67,641.66,1581.65,1401.46,554.93,2388.02,9048.35,47.11,522.18,2388.05,8136.88,84.144,0.03,391.0,2388.0,100.0,39.07,23.398,0
0.0008,0.0,100.0,518.67,641.7,1582.59,1395.4,554.28,2388.0,9057.07,47.34,522.52,2387.98,8135.72,84.128,0.03,391.0,2388.0,100.0,38.92,233.455,0
0.0005,-0.0002,100.0,518.67,642.26,1584.6,1394.01,554.11,2388.06,9054.62,47.17,522.65,2387.98,8138.89,84.121,0.03,392.0,2388.0,100.0,39.0,23.426,0
-0.0036,-0.0001,100.0,518.67,642.17,1587.63,1395.44,554.99,2388.1,9048.97,46.96,522.58,2388.0,8138.81,83.761,0.03,393.0,2388.0,100.0,39.02,233.933,0
0.0008,0.0001,100.0,518.67,642.5,1577.16,1399.27,554.07,2387.97,9054.61,47.16,522.2,2388.0,8137.75,84.141,0.03,392.0,2388.0,100.0,38.97,234.076,0
-0.0004,0.0,100.0,518.67,642.73,1586.47,1399.73,554.35,2388.01,9049.25,47.33,522.21,2387.97,8136.47,84.116,0.03,392.0,2388.0,100.0,39.09,233.783,0
0.0005,-0.0002,100.0,518.67,641.76,1593.24,1397.3,554.47,2388.05,9049.78,47.26,522.17,2387.98,8134.06,84.118,0.03,392.0,2388.0,100.0,39.06,233.894,0
-0.0004,0.0002,100.0,518.67,642.39,1586.68,1403.09,555.01,2388.0,9053.44,47.24,522.02,2387.94,8131.12,83.993,0.03,392.0,2388.0,100.0,38.92,23.317,0
-0.0007,-0.0001,100.0,518.67,642.48,1583.11,1393.85,554.54,2388.03,9057.61,47.19,522.4,2388.02,8136.69,84.012,0.03,392.0,2388.0,100.0,39.12,234.393,0
-0.0004,-0.0001,100.0,518.67,641.73,1586.57,1400.98,554.41,2388.01,9057.35,47.15,522.95,2388.02,8142.06,83.896,0.03,390.0,2388.0,100.0,38.94,234.567,0
-0.0013,0.0001,100.0,518.67,642.39,1584.04,1396.13,555.36,2388.01,9060.56,47.25,521.97,2388.03,8138.8,83.932,0.03,391.0,2388.0,100.0,39.07,234.015,0
0.0025,0.0004,100.0,518.67,641.64,1578.27,1390.64,555.45,2387.95,9053.52,47.09,522.54,2388.07,8133.37,83.944,0.03,392.0,2388.0,100.0,38.99,23.421,0
-0.0037,0.0001,100.0,518.67,642.01,1586.91,1399.66,554.05,2388.05,9052.13,46.99,522.08,2388.07,8136.29,83.629,0.03,392.0,2388.0,100.0,38.88,234.591,0
0.0003,0.0,100.0,518.67,641.97,1588.54,1395.38,554.06,2388.02,9052.12,46.95,522.36,2388.02,8138.64,84.399,0.03,392.0,2388.0,100.0,39.01,234.969,0
0.0004,-0.0001,100.0,518.67,642.44,1587.2,1394.24,554.83,2387.99,9058.82,47.12,522.57,2387.98,8135.85,84.018,0.03,391.0,2388.0,100.0,38.96,235.367,0
0.0021,0.0004,100.0,518.67,641.62,1585.59,1398.51,554.19,2388.0,9057.44,47.23,522.26,2388.09,8135.02,83.931,0.03,390.0,2388.0,100.0,39.15,232.873,0
0.0027,-0.0,100.0,518.67,641.37,1588.33,1394.0,554.94,2387.99,9056.41,47.2,523.26,2388.03,8138.12,83.889,0.03,391.0,2388.0,100.0,38.95,234.198,0
0.0006,-0.0001,100.0,518.67,641.72,1578.31,1390.12,555.25,2388.02,9053.0,47.25,522.62,2388.07,8135.81,84.162,0.03,391.0,2388.0,100.0,39.08,234.685,0
0.0035,-0.0001,100.0,518.67,641.86,1587.24,1402.78,554.17,2388.01,9055.28,47.19,522.3,2388.0,8135.13,83.428,0.03,391.0,2388.0,100.0,39.17,234.491,0
0.0,-0.0004,100.0,518.67,641.73,1585.18,1398.81,554.18,2388.07,9047.88,47.13,523.13,2388.04,8135.08,83.997,0.03,390.0,2388.0,100.0,39.0,234.056,0
-0.0037,-0.0004,100.0,518.67,642.41,1586.46,1402.26,554.86,2388.06,9050.39,47.29,522.75,2387.92,8138.11,8.394,0.03,392.0,2388.0,100.0,38.95,234.055,0
0.0002,0.0004,100.0,518.67,641.73,1588.31,1398.33,554.5,2387.97,9049.41,47.19,522.63,2387.96,8137.66,83.954,0.03,391.0,2388.0,100.0,39.13,234.072,0
0.0004,-0.0,100.0,518.67,641.85,1579.31,1399.12,554.51,2388.02,9050.83,47.27,522.26,2388.01,8138.02,83.958,0.03,391.0,2388.0,100.0,38.87,234.982,0
0.0019,-0.0002,100.0,518.67,642.36,1582.64,1399.51,554.77,2387.95,9056.36,47.26,522.59,2387.96,8140.14,83.952,0.03,393.0,2388.0,100.0,39.1,232.916,0
0.0007,-0.0002,100.0,518.67,642.23,1587.88,1398.17,554.71,2388.01,9056.67,47.04,522.62,2388.0,8139.82,83.851,0.03,391.0,2388.0,100.0,39.06,234.173,0
0.0017,0.0005,100.0,518.67,641.95,1584.62,1394.07,554.18,2388.0,9054.7,47.18,522.42,2388.08,8135.49,84.143,0.03,393.0,2388.0,100.0,39.18,234.148,0
0.0019,-0.0003,100.0,518.67,642.06,1580.77,1405.34,554.1,2387.98,9053.58,47.21,522.04,2388.0,8138.51,83.922,0.03,390.0,2388.0,100.0,38.9,234.878,0
-0.0007,-0.0002,100.0,518.67,642.09,1583.57,1399.47,553.79,2388.02,9045.94,47.15,522.48,2388.05,8134.67,84.026,0.03,391.0,2388.0,100.0,39.1,233.972,0
-0.0006,0.0005,100.0,518.67,642.36,1584.87,1399.17,554.28,2388.02,9050.92,47.13,522.45,2388.0,8137.35,83.919,0.03,392.0,2388.0,100.0,38.81,232.772,0
0.0019,-0.0004,100.0,518.67,642.21,1591.68,1392.48,553.92,2388.05,9049.14,47.24,522.52,2388.0,8137.98,84.005,0.03,391.0,2388.0,100.0,38.94,233.075,0
0.0,0.0005,100.0,518.67,642.1,1585.62,1395.39,554.53,2388.03,9054.99,47.38,522.74,2387.99,8141.01,84.075,0.03,392.0,2388.0,100.0,39.15,234.165,0
-0.0022,0.0002,100.0,518.67,642.56,1579.26,1402.79,553.99,2388.05,9048.27,47.06,522.37,2388.02,8131.72,83.773,0.03,392.0,2388.0,100.0,38.98,234.318,0
-0.0026,0.0006,100.0,518.67,642.42,1576.94,1399.59,554.4,2387.97,9059.0,47.07,521.66,2388.06,8137.78,83.698,0.03,392.0,2388.0,100.0,38.92,233.285,0
0.0008,0.0001,100.0,518.67,642.04,1586.12,1400.5,554.42,2388.02,9056.26,47.19,522.22,2388.06,8135.99,84.202,0.03,391.0,2388.0,100.0,39.06,233.578,0
